Type,Restaurant_Name,Review_Title,Rating,Review_Date,Review_Content
Chinese,Peach Blossoms (Marina Mandarin),Excellent,50,11-13-17,I am not a frequent contributor but i needed to write about Peach Blossoms. The only thing better than the service was the food. The best Dim Sum I have ever had. Lookup Alden Gan the manager.and the best waitress in Singapore Mun Fung...they will look after you a treat
Chinese,Peach Blossoms (Marina Mandarin),A fantastic Dinner! Thank you Team!,50,11-12-17,"My brother in law celebrated his 60th Birthday in Peach Blossoms.The decor is nice and warm. Most of the family members were first time customers and were pleasantly surprise with the layouts and setting . The restaurant gave us a sizable and good partition for our 3 tables which was also very cozy. The serving staff (especially Ms Nobel, Bowie and Vivian) were very friendly and attentive, The manage, Mr Gan, kept popping by to ensure all things ok. The food was really nice, well presented and with good qualities. The new chef is also very creative, he presented a huge 'fruit basket' with dry ice effect and that was complementary.. really appreciate that great effort!Would highly recommend this restaurant for family, social gathering and functions.M/M Wong, Nov 11,17"
Chinese,Peach Blossoms (Marina Mandarin),Birthday dinner,50,11-10-17,The food here was fantastic and the customer service was excellent and friendly. Would totally recommend this restaurant for special occasion! Cheers! :)
Chinese,Peach Blossoms (Marina Mandarin),birthday,50,11-09-17,"we have our dinner at peach blossoms restaurant to celebrate birthday, the food was really nice, the service staff was very friendly and thanks to Mr Terry help us to order the cake and given us a figurine it was very nice, if next time got any of my friend birthday will come back here again"
Chinese,Peach Blossoms (Marina Mandarin),Snacks,40,11-09-17,"Had a voucher to be utilised at Marina Mandarin, so decided to splurge on dim sum. Service was fast, the prices are not cheap but the food tasted good. Had vegetarian options (thank you!!) and requests to remove spring onion were entertained."
Chinese,Peach Blossoms (Marina Mandarin),Superb & Committed Service!,50,11-06-17,"Would like to give Vivian Cheng a 100% thumbs up in providing a superb and excellent service all the way from the preparation time to actual event day (5 Nov 2017) in celebrating my 25th Silver Anniversary with my wife and other 45 invited family members. She was so committed and professional in giving guidance advice resulting in a memorable occasion for us. Despite she was on her annual leave, she was willing to spend time communicating with me to ensure things were carried out in meeting our needs. Thanks very much Vivian! Cheers!"
Chinese,Peach Blossoms (Marina Mandarin),Great service. ,50,11-01-17,"We had our dinner at peach blossom restaurant. The most unforgettable birthday experience we had is from terry lim ,who provided us with the best service. We love the chinese poems with the little figurines on the plate. Great food recommended by him. Really appreciated it. We will be back soon. Thank u . ?? "
Chinese,Peach Blossoms (Marina Mandarin),Lunch,50,10-30-17,"It's was my first time visiting this restaurant and celebrated my friend's birthday. The dim sum & and the dishes being served was very nice. And the service was very friendly and the cake was being serve on the plate with Chinese poem which is written by the assistant manager, terry. And you don't get see it at other restaurants which is very unique. Overall thumbs up"
Chinese,Peach Blossoms (Marina Mandarin),Only one thing made me a little sad,50,10-24-17,We came for dim sum and xiao long bao which never disappointed us..Service and food is definitely worth the price.. A 5 star hotel restaurant.. Even better..But the thing might make me sad is I can not DABAO Adi.. Never let me disappoint!Keep doing good job man!
Chinese,Peach Blossoms (Marina Mandarin),Nice experience ,40,10-22-17,"We have been in this nice restaurant to have a nice view of marina sands while we were eating and we have not been disappointed.The place in the 5th level of the marina mandarin hotel.We order a tea and the degustation menu A and everything was good, but definitely too expansive for the whole experience."
Chinese,Peach Blossoms (Marina Mandarin),Lunch with friends ,50,10-21-17,This is my 1st time visit this restaurant because of the rating on TripAdvisor it’s really nice dim sum and good food the service staff was friendly especially Terry Bowie noble sook teng sun Jin will see you all soon when I visit Singapore again
Chinese,Peach Blossoms (Marina Mandarin),Very nice Dim Sum lunch,40,10-21-17,"We enjoyed a nice Dim Sum lunch. The best Chinese we have visited during our 2 week trips, we were surprised by the generally poor quality of food or the extremely high price for average food, so it was nice to find a restaurant were we enjoyed the meal.Not a budget conscious restaurant, half a dozen dishes cost more than $100 Singapore dollars. "
Chinese,Peach Blossoms (Marina Mandarin),Birthday Dinner,50,10-20-17,"Last night , 8 of us celebrated our good friend birthday at Peach Blossoms, Marina Mandarin. We really had an enjoyable night and delicious dinner . We were greeted by friendly staffs namely Bowei, Vivian, Nobel. and others! I must say Terry is very professional , friendly and entertaining . After we told him what kind of dishes we prefer and he recommended Marble Gorby , BBQ Meat Trio, Wasabi prawns, Wagyu beef, Fish maw, Dong Po Pork , Egg plants. We love all the dishes. Overall we had a good experience with Peach Blossoms . The service is good, the food is good , the ambience is good! We will not hesitate to introduce our friends to come! Will certainly be back here for our next birthday celebration! Cheers "
Chinese,Peach Blossoms (Marina Mandarin),Birthday Dinner,40,10-19-17,"Thank Mr. Terry for the Good And the surplus Services plus helpful and Food are Nice.
Will come And visit again."
Chinese,Peach Blossoms (Marina Mandarin),Birthday ,40,10-19-17,"Terry and all the staff was very friendly and helpful.
The Food was very good and nice cozy environment. Will be back again soon keep it up"
Chinese,Peach Blossoms (Marina Mandarin),Birthday Dinner ,50,10-19-17,We had an enjoyable dinner. Food are delicious and ambience are good. Thanks Terry for the great service. Will come back again ?
Chinese,Peach Blossoms (Marina Mandarin),Nice dinner ,50,10-14-17,We has our dinner at peach blossom a few days back the abalone with chicken claypot is fabulous. The food was really good and the service staff sun jing mum fong Terry was very friendly will see you all soon
Chinese,Peach Blossoms (Marina Mandarin),Birthday lunch ,50,10-14-17,Birthday lunch with my friend 2 days ago the food was very fresh and tasty and the service still was very friendly we was really enjoy our lunch and the birthday cake present on a very nice plate will Chinese poem and thanks to terry for the poem and birthday bun 
Chinese,Peach Blossoms (Marina Mandarin),Outstanding Service and Delectable Food,50,10-12-17,"I am veey delighted to have visited this renowned rumoured restaurant from my friends and families during my visit to Singapore. The food I have tasted there is incredibly scrumptious. Undeniably, the design of the restaurant is matching and the service of the waiters at the restaurant is well and fast to response to any additional order. They smile and serve you with their all. I am very glad to have visited this restaurant"
Chinese,Peach Blossoms (Marina Mandarin),Happy time,50,10-11-17,"Today my family and I went to this restaurant in lunch time We order a la carte include fish skin and sotong and some food.During our time the server who's name munfong keep smile and make some friendly service make us very happy and Terry tell us some special in Singapore make us know more about here.The food is delicious ,server very friendly we very enjoy it.Thank you Peach Blossom, thank you MMS.If we come to Singapore again we will visit here."
